original_address,lat,lon
"98-00 62nd Dr, Rego Park, NY 11374",40.7326647,-73.85964883
"460 Aiken Ave, Rensselaer, NY 12144",42.6320911,-73.7343432
"69-02 64th St, Ridgewood, NY 11385",40.7041865,-73.8941023
"6201 Shortman Rd, Ripley, NY 14775",42.25870945,-79.74379549
"Global Village Plaza, 400 Reynolds Dr, Rochester, NY 14623",43.08286755,-77.68122497
"Otto A Shults Community Center, 4245 East Ave, Rochester, NY 14618",43.1016445,-77.5185313
"2300 Elmwood Ave, Rochester, NY 14618",43.12678825,-77.57590168
"524 Campbell St, Rochester, NY 14611",43.1576758,-77.642482
"1281 Long Pond Rd, Rochester, NY 14626",43.2088704,-77.6961386
"500 Carter St, Rochester, NY 14621",43.1861613,-77.5906992
"3237 Chili Ave, Rochester, NY 14624",43.10381973,-77.75273393
"2 Riverside St, Rochester, NY 14613",43.1911602,-77.62853828
"450 Skyview Centre Pkwy Suite 200, Rochester, NY 14622",43.19955545,-77.57353729
"200 West Ave, Rochester, NY 14611",43.1505967,-77.6430077
"700 North St, Rochester, NY 14605",43.170703,-77.5967038
"41 Backus St, Rochester, NY 14608",43.171441,-77.632821
"999 South Ave, Rochester, NY 14620",43.1358439,-77.60823261
"1045 Atlantic Ave, Rochester, NY 14609",43.15668385,-77.55564218
"485 N Clinton Ave, Rochester, NY 14605",43.1667211,-77.6111976
"The Quarter Mile Walkway, Rochester, NY 14623",43.160274,-77.626819
"241 Elmgrove Rd, Rochester, NY 14626",43.1995041,-77.7379348
"605 Calkins Rd, Rochester, NY 14623",43.0679137,-77.61837679
"821 N Clinton Ave, Rochester, NY 14605",43.1735895,-77.6130841
"340 Arnett Blvd, Rochester, NY 14619",43.1423801,-77.6425371
"150 Frank Dimino Wy, Rochester, NY 14624",43.1436584,-77.7520891
"1600 East Ridge Road, Rochester, NY 14621",43.2008608,-77.5747693
"455 La Grange Ave, Rochester, NY 14615",43.1922428,-77.6534985
"1340 W Ridge Rd, Rochester, NY 14615",43.2058989,-77.6627624
"100 Kentucky Ave, Rochester, NY 14606",43.17252935,-77.69771356
"1200 Edgewood Ave, Rochester, NY 14618",43.096214,-77.568219
"50 Beach Ave, Rochester, NY 14612",43.262954,-77.6174435
"1890 W Ridge Rd, Rochester, NY 14615",43.2079658,-77.6773266
"1564 Lyell Ave, Rochester, NY 14606",43.16491945,-77.66721973
"1035 Dewey Ave, Rochester, NY 14613",43.1847468,-77.6393215
"100 Kidd Castle Way, Webster, NY 14580",43.1936213,-77.5092616
"180 Beach Ave, Rochester, NY 14612",43.2595607,-77.6087063
"920 Elmgrove Rd, Rochester, NY 14624",43.1514551,-77.73092365
"675 Ling Rd, Rochester, NY 14612",43.2634581,-77.6446519
"530 Webster Ave, Rochester, NY 14609",43.1696133,-77.5711603
"3 Vince Tofany Blvd, Rochester, NY 14612",43.25513571,-77.69840347
"4600 Culver Rd, Rochester, NY 14622",43.2342394,-77.54326304
"199 E Manitou Rd, Rochester, NY 14612",43.2999874,-77.7175972
"85 Adams St Suite 2210, Rochester, NY 14608",43.14851845,-77.61670267
"271 Flint St, Rochester, NY 14608",43.13921235,-77.62679876
"190 Greece Ridge Center Dr, Rochester, NY 14626",43.2056923,-77.6887377
"21 Locust Ave, Rye, NY 10580",40.9819187,-73.685585
"19 Roosevelt Dr, Saratoga Springs, NY 12866",43.0552949,-73.8005694
"15 Vanderbilt Ave, Saratoga Springs, NY 12866",43.0722985,-73.78258547
"290 West Ave, Saratoga Springs, NY 12866",43.067195,-73.80051623
"21 Lansing Rd N, Schenectady, NY 12304",42.7625333,-73.880221
"2565 Balltown Rd, Schenectady, NY 12309",42.8318818,-73.89405678
"1101 Forest Rd, Schenectady, NY 12303",42.7985365,-73.9402193
"705 Curry Rd, Schenectady, NY 12306",42.789032,-73.97752843
"433 State St, Schenectady, NY 12305",42.8135224,-73.94153567
"Q3XVF2, Schenectady, NY 12309",42.79621946,-73.87679171
"2450 Van Vranken Ave, Schenectady, NY 12308",42.83519508,-73.91711865
"179 Front St, Schenectady, NY 12305",42.8204073,-73.9430022
"2000 Koelle Blvd, Secaucus, NJ 07094",40.80054708,-74.04822641
"1079 NY-35, South Salem, NY 10590",41.276794,-73.588995
"9 Olsen Ave, Edison, NJ 08820",40.5662533,-74.3873418
"4618 W Ridge Rd Suite 1, Spencerport, NY 14559",43.2186374,-77.7548766
"10 Slayton Ave, Spencerport, NY 14559",43.1904136,-77.7971736
"1525 S Creek Rd, Derby, NY 14047",42.7053826,-78.96379365
"6541 Hylan Blvd, Staten Island, NY 10309",40.50913448,-74.22106534
"2175 Richmond Ter, Staten Island, NY 10302",40.6409988,-74.13535675
"201 Buffalo St, Staten Island, NY 10306",40.55618,-74.127579
"501 Brielle Ave, Staten Island, NY 10314",40.59178085,-74.13926143
"255 Westwood Ave, Staten Island, NY 10314",40.606924,-74.1192092
"JWPGW8, Lyons Pool Recreation Center, 6 Victory Blvd 6, Staten Island, NY 10301",40.637609,-74.074393
"1466 Manor Rd, Staten Island, NY 10314",40.59483985,-74.12645871
"151 Ilyssa Way, Staten Island, NY 10312",40.56061304,-74.18244252
"3939 Richmond Ave, Staten Island, NY 10312",40.542547,-74.16281798
"314 Lafayette Ave, Staten Island, NY 10301",40.636848,-74.0936726
"563 W Caswell Ave, Staten Island, NY 10314",40.61643285,-74.15560624
"39 John S Toll Drive, Stony Brook, NY 11794",40.91701017,-73.12613635
"8477 E Mud Lake Rd, Baldwinsville, NY 13027",43.1807878,-76.40264489
"1101 South Ave, Syracuse, NY 13207",43.026326,-76.158568
"4585 W Seneca Turnpike, Syracuse, NY 13215",43.0048144,-76.1954724
"8040 River Rd, Baldwinsville, NY 13027",43.16079975,-76.27687795
"52 Cherry Valley Ave, Garden City, NY 11530",40.71294645,-73.65273698
"1666 S Winton Rd 125, Rochester, NY 14618",43.1127904,-77.5728952
"162 Mill St, Buffalo, NY 14221",42.9676143,-78.7434491
"1 Young St, Tonawanda, NY 14150",43.0211091,-78.8778223
"291 Kohler St, Tonawanda, NY 14150",43.008536,-78.881895
"777 Niagara St, Tonawanda, NY 14150",43.010705,-78.9050753
"West Canal County Park, 4070 Tonawanda Creek Rd, North Tonawanda, NY 14120",43.0523784,-78.81989755
"1525 Calkins Rd, Pittsford, NY 14534",43.0688207,-77.5762791
"580 Albany Shaker Rd, Loudonville, NY 12211",42.717867,-73.7924747
"Corliss Park Tenants Associates, CORLISS PARK - COMMUNITY HALL, RD, Troy, NY 12182",42.73546,-73.67513
"2 Edgehill Terrace, Troy, NY 12180",42.7354815,-73.66571102
"350 Griswold Heights, Troy, NY 12180",42.712863,-73.676006
"313 10th St, Troy, NY 12180",42.74005246,-73.67968692
"S Troy Pool Ln, Troy, NY 12180",42.718569,-73.677087
"39 Brunswick Rd, Troy, NY 12180",42.7229758,-73.6719212
"5755 NY-80, Tully, NY 13159",42.799744,-76.121865
"7073 NY-281, Tully, NY 13159",42.798117,-76.108038
"123 W Merrick Rd, Valley Stream, NY 11580",40.6669649,-73.70218342
"6541 Lakeshore Rd S, Verona Beach, NY 13162",43.1720284,-75.7338382
"906 Palisade Ave, Union City, NJ 07087",40.75719761,-74.03575089
"John Boyd Thacher State Park, Voorheesville, NY 12186",42.6463258,-74.00840045
"830 Thacher Pk Rd, Voorheesville, NY 12186",42.6548539,-74.0173206
"7 The Old Rd, Voorheesville, NY 12186",42.622037,-73.969677
"89 Liberty St, Warsaw, NY 14569",42.7367961,-78.1375681
"115 Linwood Ave, Warsaw, NY 14569",42.74813255,-78.13516012
"36 Ballston St, Waterford, NY 12188",42.793414,-73.6784217
"1255 NY-414, Waterloo, NY 13165",42.9653925,-76.8455174
"25796 NY-342, Watertown, NY 13601",44.03880741,-75.85576967
"23179 NY-342, Watertown, NY 13601",44.03730355,-75.9111643
"23751 NY-342, Watertown, NY 13601",44.04145495,-75.89935914
"23425 NY-12, Watertown, NY 13601",44.0029807,-75.92098014
"ON-401, Leeds and the Thousand Islands, ON K0E, Canada",41.0542339,-85.2265124
"1530 2nd Ave, Watervliet, NY 12189",42.727085,-73.7013232
"1227 Woodhull Rd, Webster, NY 14580",43.2511833,-77.4373968
"145 Kilbourn Rd, Rochester, NY 14618",43.1130973,-77.5326063
"999 Lake Rd, Webster, NY 14580",43.257139,-77.463377
"1350 Chiyoda Dr, Webster, NY 14580",43.22811325,-77.42177861
"565 Walnut St, Ridgefield, NJ 07657",40.83122542,-74.00020167
"3903 Seneca St, West Seneca, NY 14224",42.82982565,-78.75850287
"1300 Union Rd, West Seneca, NY 14224",42.8355639,-78.7547328
"1332 Phillips St, Fort Erie, ON L2A 3C2, Canada",29.2078044,-81.0578664
"1290 Hopkins Rd, Williamsville, NY 14221",43.0143213,-78.7399507
"Equity Playground, 88th Ave, Woodhaven, NY 11421",40.69136422,-73.85498991
"4-26 Beach 40th St, Far Rockaway, NY 11691",40.59504235,-73.77216007
"56 Rock City Rd, Woodstock, NY 12498",42.0448328,-74.11771626
"100 Washington St, Buffalo, NY 14203",42.879174,-78.875524
"777 McLean Ave, Yonkers, NY 10704",40.9076703,-73.872928
"160 Woodlawn Ave, Yonkers, NY 10704",40.90760361,-73.86262498
"140 Fillmore St, Yonkers, NY 10701",40.9326854,-73.88179845
"17 Riverdale Ave, Yonkers, NY 10701",40.93300672,-73.90025168
"109-04 160th St, Jamaica, NY 11433",40.6938777,-73.7921895
"Bethlehem, NY 12054",42.6,-73.833333
"Binghamton, NY 13901",42.14843395,-75.88518426
"Brockport, NY 14420",43.213671,-77.93918
"Keysa Town Park, Vandenberg Ave, Lancaster, NY 14086",42.90789934,-78.66351445
"North Tonawanda, NY 14120",43.0407742,-78.8660527
"Old Westbury, NY 11568",40.7887113,-73.5995717
"Staten Island, NY 10305",40.5984677,-74.07596636
"1297 Arthur Kill Rd, Staten Island, NY 10312",40.5655318,-74.183508
"Troy, NY 12180",42.7284117,-73.6917878
"943 W Sugar Creek Rd, Charlotte, NC 28213",35.27303911,-80.79376038
"1050 Town Hall Dr b, Morrisville, NC 27560",35.8372099,-78.8394881
"2611 Cates Ave, Raleigh, NC 27606",35.785145,-78.677076
"790 Crescent Rd, Rockwell, NC 28138",35.5708664,-80.42645108
"2700 Evans Rd, Apex, NC 27502",35.71294953,-78.90578375
"1900 Castleburg Dr, Apex, NC 27523",35.759599,-78.86961
"125 Middle Creek Park Ave, Apex, NC 27539",35.671432,-78.763186
"3601 Jamison Park Dr, Apex, NC 27539",35.672258,-78.75873
"2300 Mt Zion Church Rd, Apex, NC 27502",35.714191,-78.917832
"27502, 1137 Edgewater Ridge Ct, Apex, NC 27523",35.75173476,-78.82828975
"6108 Old Jenks Rd, Apex, NC 27523",35.75338916,-78.84947882
"2211 Walden Creek Dr, Apex, NC 27523",35.75426136,-78.87836192
"White Oak Beach Rd, Apex, NC 27523",35.7385184,-79.0122275
"609 Trindale Rd, Archdale, NC 27263",35.90560181,-79.98406793
North Carolina 27523,35.77675049,-78.95583552
"Raleigh, NC 27610",35.76021687,-78.58798108
"200 N 14th St, Bessemer City, NC 28016",35.287677,-81.287527
"Lower, 2119 Chapel Hill Rd, Durham, NC 27707",35.9849384,-78.92838635
"1346 S Main St, Burlington, NC 27215",36.08508356,-79.45197816
"810 Wicker St, Burlington, NC 27217",36.1069502,-79.4424479
"827 S Graham Hopedale Rd, Burlington, NC 27217",36.08810441,-79.40682075
"1402 Overbrook Rd, Burlington, NC 27215",36.08195078,-79.45232147
"849 Sharpe Rd, Burlington, NC 27217",36.11448285,-79.42244795
"3958 State Hwy 49, Burlington, NC 27217",36.083216,-79.452385
"275 Convention Dr, Cary, NC 27511",35.77545631,-78.75751048
"153 Wiggins Rd, Candler, NC 28715",35.5431031,-82.7539442
"801 NC Highway 211E, Candor, NC 27229",35.303652,-79.709677
"721 Champion Dr, Canton, NC 28716",35.5539467,-82.8512997
"2110 Aversboro Rd, Garner, NC 27529",35.68178615,-78.62219468
"28 Charlie Fields Rd, Pittsboro, NC 27312",35.7737215,-79.1436106
"705 Carpenter Town Ln, Cary, NC 27519",35.82007316,-78.85800002
"150 Metro Park Dr, Cary, NC 27513",35.7848232,-78.8241305
"1301 Morrisville Pkwy, Morrisville, NC 27560",35.8106733,-78.83928227
"500 Oaks End Dr, Holly Springs, NC 27540",35.674652,-78.868632
"6600 Apex Barbecue Rd, Apex, NC 27502",35.723702,-78.88051
"311 Preston Village Way, Cary, NC 27519",35.80725007,-78.85711611
"1423 Tarbert Dr, Cary, NC 27511",35.76036595,-78.81176498
"2000 Upchurch Meadow Road, Cary, NC 27519",35.80399984,-78.85767246
"101 Widdington Ln, Cary, NC 27519",35.7885881,-78.8588829
"101 Edgemore Ave, Cary, NC 27519",35.794544,-78.870927
"1002 Lake Grove Blvd, Cary, NC 27519",35.83244675,-78.84809807
"681 Cary Towne Blvd, Cary, NC 27511",35.77571665,-78.76596003
"216 N Roberson St, Chapel Hill, NC 27516",35.91288455,-79.06383422
"5408 Big Woods Rd, Chapel Hill, NC 27517",35.8102682,-79.0315489
"300 Aquatic Dr, Chapel Hill, NC 27516",35.9557406,-79.0641388
"Brodie Recreation Center, 20 Brodie Gym Dr, Durham, NC 27705",36.0078132,-78.9167606
"208 South Rd, Chapel Hill, NC 27514",35.909301,-79.047523
"675 Westfall Wy, Chapel Hill, NC 27517",35.8204631,-79.0557861
"5910 Dixie River Rd, Charlotte, NC 28278",35.1739575,-80.97864789
"2530 Johnston Oehler Rd, Charlotte, NC 28269",35.3570329,-80.75985698
"2921 Tuckaseegee Rd, Charlotte, NC 28208",35.24167584,-80.87722372
"4490 Boatshore Rd, Rock Hill, SC 29732",35.0219286,-81.04288185
"4601 Sunset Rd, Charlotte, NC 28216",35.307135,-80.850455
"4286, 4625 Piedmont Row Dr 155, Charlotte, NC 28210",35.1516357,-80.83977625
"3807 Statesville Ave, Charlotte, NC 28206",35.26987737,-80.8376449
"800 E MLK Jr Blvd, Charlotte, NC 28202",35.217312,-80.840703
"6000 Underwood Ave, Charlotte, NC 28213",35.303772,-80.678566
"2014 Statesville Ave, Charlotte, NC 28206",35.2495985,-80.8356283
"3100 Leroy St, Charlotte, NC 28205",35.19648329,-80.80805655
"13200 Peacock Ln, Charlotte, NC 28215",35.25137265,-80.63557689
"3025 N Davidson St, Charlotte, NC 28205",35.246566,-80.80808349
"3801 Beatties Ford Rd 3215, Charlotte, NC 28216",35.284936,-80.858261
"2603 Sam Wilson Rd, Charlotte, NC 28214",35.25536795,-80.98073591
"501 S Bruns Ave, Charlotte, NC 28208",35.23886165,-80.8647303
"11401 Ardrey Kell Rd, Charlotte, NC 28277",35.0225495,-80.84528426
"5710 Fairvista Dr, Charlotte, NC 28269",35.38229422,-80.77243703
"10201 Northwoods Forest Dr, Charlotte, NC 28214",35.30477215,-80.9614832
"9935 Ballantyne Commons Pkwy, Charlotte, NC 28277",35.05454485,-80.84581014
"15940 Brixham Hill Ave, Charlotte, NC 28277",35.06101675,-80.85377072
"9405 Bryant Farms Rd, Charlotte, NC 28277",35.0418105,-80.82744793
"5900 Quail Hollow Rd Suite A, Charlotte, NC 28210",35.132976,-80.839108
"14609 Catawba Trce, Charlotte, NC 28273",35.1065121,-80.94183099
"1501 Euclid Ave, Charlotte, NC 28203",35.212553,-80.852135
"4800 N Graham St, Charlotte, NC 28269",35.27915695,-80.80591735
"11836 Verhoeff Dr, Huntersville, NC 28078",35.39206948,-80.8439734
"5007 Providence Rd 102, Charlotte, NC 28226",35.147344,-80.786068
"3400 Armitage Dr, Charlotte, NC 28269",35.340076,-80.78086397
"108 S Jacob St, Cherryville, NC 28021",35.37928767,-81.37760943
"412 S Myrtle Ave, China Grove, NC 28023",35.56929078,-80.58501417
"300 W Hargett St 40, Raleigh, NC 27601",35.778569,-78.643649
"120 Flowers Pkwy, Clayton, NC 27527",35.6546601,-78.3516934
"1040 Angelica Ln, Fort Mill, SC 29708",35.02907669,-80.99733005
"3116 Johnston Oehler Rd, Charlotte, NC 28269",35.36276234,-80.76117149
"6903 Carpenter Fire Station Rd, Cary, NC 27519",35.82388543,-78.87630032
"101 YMCA Dr, Cary, NC 27513",35.7770228,-78.8350299
"1363 Ileagnes Rd, Raleigh, NC 27603",35.73485828,-78.65561337
"147 Academy Ave NW, Concord, NC 28025",35.41273125,-80.59071098
"8100 Old Mallard Creek Rd, Charlotte, NC 28262",35.3161394,-80.7783188
"4025 Morris Burn Dr SW, Concord, NC 28027",35.35010197,-80.65227529
"60 Hartsell School Rd SW, Concord, NC 28027",35.3920618,-80.5928532
"1612 Conover Blvd E, Conover, NC 28613",35.7022402,-81.191354
"1343 Rock Barn Rd NE, Conover, NC 28613",35.7209904,-81.1885614
"21300 Davidson St 8553, Cornelius, NC 28031",35.4941257,-80.8605616
"9000 Davis Lake Pkwy, Charlotte, NC 28269",35.3398888,-80.81121284
"8 Julian St, Cramerton, NC 28032",35.2410657,-81.074582
"1 Julian St, Cramerton, NC 28032",35.2406065,-81.0762269
"8160 Optimist Club Rd, Denver, NC 28037",35.47491155,-81.00125784
"1601 Forney Creek Pkwy, Denver, NC 28037",35.4861898,-81.0123611
"873 Long Branch Rd, Dunn, NC 28334",35.2698573,-78.6164847
"65 Sadler Rd, Dunn, NC 28334",35.3184086,-78.57577676
"704 15th St, Durham, NC 27705",36.00833733,-78.92908211
"218 W Morgan St Suite A, Durham, NC 27701",35.99819096,-78.90022698
"1639 University Dr, Durham, NC 27707",35.98184086,-78.91295464
"6333 Kit Creek Rd, Morrisville, NC 27560",35.86204651,-78.85395351
"2000 S Alston Ave, Durham, NC 27707",35.961892,-78.8907729
"4222 Fayetteville Rd, Durham, NC 27713",35.9446273,-78.9057627
"9621 Erinsbrook Dr, Raleigh, NC 27617",35.91449459,-78.74766255
"10810 Globe Rd, Morrisville, NC 27560",35.9005045,-78.80682
"1308 Fayetteville St, Durham, NC 27707",35.98066695,-78.90002525
"3000 W Weaver St, Durham, NC 27707",35.96482,-78.913481
"1720 Clearwater Lake Rd, Chapel Hill, NC 27517",35.8669474,-79.0401988
"4525 Hilltop Needmore Rd, Fuquay-Varina, NC 27526",35.63150757,-78.737077
"101 Wilkinson Ave, Cary, NC 27513",35.79010325,-78.77773687
"1300 E Martin St, Raleigh, NC 27610",35.776148,-78.619404
"660 Old US 17, Elizabeth City, NC 27909",36.249344,-76.315194
"980 MLK Jr Blvd, Chapel Hill, NC 27514",35.9339618,-79.05439748
"100 Broadfoot Ave, Fayetteville, NC 28305",35.056793,-78.900336
"210 N Eastern Blvd, Fayetteville, NC 28301",35.050325,-78.86464
"9950 Durant Rd, Raleigh, NC 27614",35.90129457,-78.57993064
"6536 Dornoch Pl, Fuquay-Varina, NC 27526",35.62645385,-78.77107122
"5729 Brushy Meadows Dr, Fuquay-Varina, NC 27526",35.62545667,-78.73938058
"5500 Annabel Dr, Fuquay-Varina, NC 27526",35.6298288,-78.77721
"1900 US-70 LH, Garner, NC 27529",35.686641,-78.549549
"519 W Franklin Blvd, Gastonia, NC 28052",35.26234273,-81.19066081
"632 W Garrison Blvd, Gastonia, NC 28052",35.2537921,-81.19142791
"2221 Robinwood Rd, Gastonia, NC 28054",35.2334162,-81.1562808
"3481 NE Park Dr, Gibsonville, NC 27249",36.16644679,-79.60720914
"2707 N William St, Goldsboro, NC 27530",35.4217676,-77.9811427
"2600 US-117, Goldsboro, NC 27530",35.333962,-78.034854
"801 E Harden St, Graham, NC 27253",36.06286117,-79.38302917
"311 College St, Graham, NC 27253",36.0766888,-79.40619498
"3735 Bass Mountain Rd, Graham, NC 27253",35.9864769,-79.3979823
"3216 Horse Pen Creek Rd, Greensboro, NC 27410",36.14704636,-79.88207809
"302 E Vandalia Rd, Greensboro, NC 27406",36.01631052,-79.78451586
"5834 Bur-Mill Club Rd, Greensboro, NC 27410",36.16271068,-79.87060142
"1601 E Market St, Greensboro, NC 27411",36.07218143,-79.77198099
"3001 Pleasant Garden Rd, Greensboro, NC 27406",36.028596,-79.769584
"21A Oak Branch Dr, Greensboro, NC 27407",36.0579465,-79.8645133
"3911 Yanceyville St, Greensboro, NC 27405",36.13604,-79.776734
"1801 10th St, Greensboro, NC 27405",36.10107916,-79.76057547
"429 Gillespie St, Greensboro, NC 27401",36.0699169,-79.76411663
"2215 Mimosa Dr, Greensboro, NC 27403",36.083285,-79.82149569
"2010 Coliseum Blvd, Greensboro, NC 27403",36.0494121,-79.822709
"301 S Greene St, Greensboro, NC 27401",36.0700105,-79.79138754
"2630 E Florida St, Greensboro, NC 27401",36.05493665,-79.74916331
"501 W Market St, Greensboro, NC 27401",36.07271,-79.796309
"1301 W Gate City Blvd, Greensboro, NC 27403",36.0625098,-79.812171
"6324 Ballinger Rd, Greensboro, NC 27410",36.09965885,-79.90614377
"3110 Forest Lawn Dr, Greensboro, NC 27455",36.126489,-79.838577
"2914 Springwood Dr, Greensboro, NC 27403",36.0658552,-79.84216107
"2907 Springwood Dr, Greensboro, NC 27403",36.0657595,-79.84180515
"304 N Greene St, Greensboro, NC 27401",36.07623445,-79.79060016
"1300 Sykes Ave, Greensboro, NC 27405",36.09412668,-79.74598902
"Reedy Fork Pkwy, Greensboro, NC 27405",36.17117424,-79.70393928
"601 Doak St, Greensboro, NC 27406",36.056951,-79.797591
"1601 East Lee Street, Greensboro, NC 27401",36.065082,-79.770252
"4924 Tapawingo Trail, Greensboro, NC 27406",36.02668338,-79.6881369
"10401 NC-903, Halifax, NC 27839",36.3658158,-77.6747806
"4111 Rocky River Crossing Rd, Harrisburg, NC 28075",35.3324319,-80.64547282
"4100 Main St 200, Harrisburg, NC 28075",35.326028,-80.644921
"1043 Jimmie Kerr Rd, Haw River, NC 27258",36.0714017,-79.3528473
"141 Grand Hill Pl, Holly Springs, NC 27540",35.662672,-78.8494834
"2305 Lake Wheeler Rd, Raleigh, NC 27603",35.74931466,-78.67139734
"256 Flemingtown Rd, Henderson, NC 27537",36.39466977,-78.34053796
"220 Flemingtown Rd, Henderson, NC 27537",36.39434253,-78.34034047
"5445 Asheville Hwy, Hendersonville, NC 28791",35.3946968,-82.5056714
"2757 Granville St, High Point, NC 27263",35.92959099,-79.97758471
"1529 Skeet Club Rd, High Point, NC 27265",36.03786546,-79.97881188
"150 W Hartley Dr, High Point, NC 27265",35.9919714,-80.0345044
"1617 Shaver St, High Point, NC 27265",35.98511765,-79.99333561
"401 Taylor Ave, High Point, NC 27260",35.948364,-80.008432
"1915 Brentwood St, High Point, NC 27260",35.943615,-79.97907327
"108 Murray St, High Point, NC 27260",35.9669394,-79.98620812
"5800 NC HWY, NC-86, Hillsborough, NC 27278",36.1791037,-79.1367708
"302 W Tryon St, Hillsborough, NC 27278",36.0776174,-79.1059261
"335 Exchange Park Ln, Hillsborough, NC 27278",36.0661375,-79.1019016
"1800 Crossway Ln, Holly Springs, NC 27540",35.6642165,-78.8336855
"0638638241, Holly Springs, NC 27540",,
"301 Stinson Ave, Holly Springs, NC 27540",35.64639295,-78.82915145
"1201 Grigsby Ave, Holly Springs, NC 27540",35.6433687,-78.8268768
